strategy,scenario_id,npv_mEUR,total_revenue_mEUR,total_gross_profit_mEUR,total_ebit_mEUR,total_free_cash_flow_mEUR,total_capex_mEUR,total_demand_units,total_delivered_units,total_lost_units,lost_sales_pct_2025_2030,lost_sales_pct_2030_2035,gross_margin_2030,gross_margin_2035,average_utilization,max_ending_backlog_units
S0_No_expansion,287,24909.178391892307,130600.0,78360.0,53546.0,43372.25999999999,0.0,723.0,653.0,70.0,0.0,0.08196721311475409,0.6,0.6,0.7255555555555555,90.0
S0_No_expansion,288,24131.672883042087,127800.0,76680.0,52398.0,42442.37999999999,0.0,769.0,639.0,130.0,0.0,0.18545454545454546,0.6,0.6,0.7100000000000001,96.0
S0_No_expansion,289,24951.86869389699,130800.0,78480.0,53628.0,43438.679999999986,0.0,724.0,654.0,70.0,0.0,0.09109730848861283,0.6,0.6,0.7266666666666667,93.0
S0_No_expansion,290,24384.767772257033,128600.0,77160.0,52726.0,42708.05999999999,0.0,688.0,643.0,45.0,0.0,0.06881720430107527,0.6,0.6,0.7144444444444444,78.0
S0_No_expansion,291,25310.270576753974,132000.0,79200.0,54120.0,43837.19999999999,0.0,745.0,660.0,85.0,0.0,0.11157894736842106,0.6,0.6,0.7333333333333333,92.0
S0_No_expansion,292,25011.602341039823,131000.0,78600.0,53710.0,43505.09999999999,0.0,734.0,655.0,79.0,0.0,0.13894736842105262,0.6,0.6,0.7277777777777777,84.0
S0_No_expansion,293,22711.2241736439,122600.0,73560.0,50266.0,40715.45999999999,0.0,645.0,613.0,32.0,0.0,0.0,0.6,0.6,0.6811111111111111,92.0
S0_No_expansion,294,25131.069635325483,131400.0,78840.0,53874.0,43637.93999999999,0.0,726.0,657.0,69.0,0.0,0.0899581589958159,0.6,0.6,0.73,90.0
S0_No_expansion,295,23129.107254601422,124000.0,74400.0,50840.0,41180.399999999994,0.0,717.0,620.0,97.0,0.0,0.16116504854368932,0.6,0.6,0.6888888888888889,101.0
S0_No_expansion,296,24045.31091991063,126800.0,76080.0,51988.0,42110.27999999999,0.0,680.0,634.0,46.0,0.0,0.0367965367965368,0.6,0.6,0.7044444444444444,89.0
S0_No_expansion,297,22884.498856944763,123000.0,73800.0,50430.0,40848.299999999996,0.0,660.0,615.0,45.0,0.0,0.06277056277056277,0.6,0.6,0.6833333333333333,89.0
S0_No_expansion,298,22278.483466193084,120800.0,72480.0,49528.0,40117.67999999999,0.0,701.0,604.0,97.0,0.0,0.1434108527131783,0.6,0.6,0.6711111111111111,94.0
S0_No_expansion,299,23432.410166989535,125000.0,75000.0,51250.0,41512.49999999999,0.0,648.0,625.0,23.0,0.0,0.03160270880361174,0.6,0.6,0.6944444444444445,69.0
S0_No_expansion,300,25310.270576753974,132000.0,79200.0,54120.0,43837.19999999999,0.0,739.0,660.0,79.0,0.0,0.12095032397408208,0.6,0.6,0.7333333333333333,83.0
S1_Late_one_factory,1,23793.916237933685,147000.0,88200.0,58270.0,44008.7,5000.0,735.0,735.0,0.0,0.0,0.0,0.6,0.6,0.6929629629629629,64.0
S1_Late_one_factory,2,24026.969415736177,141200.0,84720.0,55892.0,42082.520000000004,5000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.6737037037037037,63.0
S1_Late_one_factory,3,22864.790576121057,142600.0,85560.0,56466.0,42547.46,5000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6703703703703704,66.0
S1_Late_one_factory,4,23443.866192159177,138600.0,83160.0,54826.0,41219.060000000005,5000.0,693.0,693.0,0.0,0.0,0.0,0.6,0.6,0.6592592592592593,46.0
S1_Late_one_factory,5,23412.170799022104,139400.0,83640.0,55154.0,41484.74,5000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.6625925925925925,64.0
S1_Late_one_factory,6,22596.047667863677,138600.0,83160.0,54826.0,41219.06,5000.0,693.0,693.0,0.0,0.0,0.0,0.6,0.6,0.654074074074074,64.0
S1_Late_one_factory,7,22283.63377287589,136200.0,81720.0,53842.0,40422.020000000004,5000.0,681.0,681.0,0.0,0.0,0.0,0.6,0.6,0.6429629629629631,46.0
S1_Late_one_factory,8,23911.926836053688,153000.0,91800.0,60730.0,46001.3,5000.0,786.0,765.0,21.0,0.0,0.03231597845601436,0.6,0.6,0.7166666666666667,108.0
S1_Late_one_factory,9,23619.636591637674,134600.0,80760.0,53186.0,39890.66,5000.0,673.0,673.0,0.0,0.0,0.0,0.6,0.6,0.6459259259259259,35.0
S1_Late_one_factory,10,24684.03953430731,146800.0,88080.0,58188.0,43942.27999999999,5000.0,734.0,734.0,0.0,0.0,0.0,0.6,0.6,0.6985185185185185,53.0
S1_Late_one_factory,11,22299.94629714451,143600.0,86160.0,56876.0,42879.56,5000.0,718.0,718.0,0.0,0.0,0.0,0.6,0.6,0.6703703703703705,74.0
S1_Late_one_factory,12,22742.424389026106,147000.0,88200.0,58270.0,44008.700000000004,5000.0,760.0,735.0,25.0,0.0,0.04488330341113106,0.6,0.6,0.6862962962962963,106.0
S1_Late_one_factory,13,22468.73849255291,145200.0,87120.0,57532.0,43410.92,5000.0,733.0,726.0,7.0,0.0,0.013084112149532711,0.6,0.6,0.6777777777777778,97.0
S1_Late_one_factory,14,22996.781973050078,135000.0,81000.0,53350.0,40023.49999999999,5000.0,675.0,675.0,0.0,0.0,0.0,0.6,0.6,0.6425925925925926,36.0
S1_Late_one_factory,15,24058.46944650091,135200.0,81120.0,53432.0,40042.420000000006,5000.0,676.0,676.0,0.0,0.0,0.0,0.6,0.6,0.6522222222222223,20.0
S1_Late_one_factory,16,24743.773181450142,141600.0,84960.0,56056.0,42215.36000000001,5000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.6796296296296297,65.0
S1_Late_one_factory,17,23907.4201822912,147600.0,88560.0,58516.0,44207.95999999999,5000.0,738.0,738.0,0.0,0.0,0.0,0.6,0.6,0.6962962962962963,65.0
S1_Late_one_factory,18,24645.7739469058,155400.0,93240.0,61714.0,46798.340000000004,5000.0,818.0,777.0,41.0,0.0,0.04152249134948097,0.6,0.6,0.73,107.0
S1_Late_one_factory,19,22662.701858186712,138800.0,83280.0,54908.0,41285.479999999996,5000.0,694.0,694.0,0.0,0.0,0.0,0.6,0.6,0.6548148148148148,68.0
S1_Late_one_factory,20,24398.645442402674,149600.0,89760.0,59336.0,44872.159999999996,5000.0,748.0,748.0,0.0,0.0,0.0,0.6,0.6,0.7070370370370369,72.0
S1_Late_one_factory,21,23630.244284587796,148800.0,89280.0,59008.0,44606.48,5000.0,744.0,744.0,0.0,0.0,0.0,0.6,0.6,0.698888888888889,75.0
S1_Late_one_factory,22,23254.513337329314,133600.0,80160.0,52776.0,39558.56,5000.0,668.0,668.0,0.0,0.0,0.0,0.6,0.6,0.6388888888888888,38.0
S1_Late_one_factory,23,23916.351550656866,153000.0,91800.0,60730.0,46001.3,5000.0,794.0,765.0,29.0,0.0,0.044802867383512544,0.6,0.6,0.7166666666666667,105.0
S1_Late_one_factory,24,22783.712620971346,136400.0,81840.0,53924.0,40488.44,5000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.6466666666666667,46.0
S1_Late_one_factory,25,24269.615544746237,140800.0,84480.0,55728.0,41949.68,5000.0,704.0,704.0,0.0,0.0,0.0,0.6,0.6,0.6733333333333333,51.0
S1_Late_one_factory,26,23424.18067443106,141000.0,84600.0,55810.0,42016.1,5000.0,705.0,705.0,0.0,0.0,0.0,0.6,0.6,0.6685185185185186,58.0
S1_Late_one_factory,27,23372.029153310337,136600.0,81960.0,54006.0,40554.85999999999,5000.0,683.0,683.0,0.0,0.0,0.0,0.6,0.6,0.6514814814814814,59.0
S1_Late_one_factory,28,22600.69547757013,132000.0,79200.0,52120.0,39027.2,5000.0,660.0,660.0,0.0,0.0,0.0,0.6,0.6,0.63,12.0
S1_Late_one_factory,29,22590.05711728182,144600.0,86760.0,57286.0,43211.65999999999,5000.0,723.0,723.0,0.0,0.0,0.0,0.6,0.6,0.6751851851851852,76.0
S1_Late_one_factory,30,23408.76273695121,137000.0,82200.0,54170.0,40687.700000000004,5000.0,685.0,685.0,0.0,0.0,0.0,0.6,0.6,0.654074074074074,59.0
S1_Late_one_factory,31,23933.337234905117,146200.0,87720.0,57942.0,43743.020000000004,5000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.6911111111111111,57.0
S1_Late_one_factory,32,21641.287862715595,140400.0,84240.0,55564.0,41816.84,5000.0,702.0,702.0,0.0,0.0,0.0,0.6,0.6,0.6533333333333334,74.0
S1_Late_one_factory,33,24147.010284137064,140200.0,84120.0,55482.0,41750.420000000006,5000.0,701.0,701.0,0.0,0.0,0.0,0.6,0.6,0.6703703703703705,23.0
S1_Late_one_factory,34,24330.062366053502,147800.0,88680.0,58598.0,44274.380000000005,5000.0,739.0,739.0,0.0,0.0,0.0,0.6,0.6,0.7,62.0
S1_Late_one_factory,35,24385.371298593163,142800.0,85680.0,56548.0,42613.88,5000.0,714.0,714.0,0.0,0.0,0.0,0.6,0.6,0.6818518518518518,52.0
S1_Late_one_factory,36,24035.955650129363,133000.0,79800.0,52530.0,39311.799999999996,5000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.645925925925926,44.0
S1_Late_one_factory,37,23647.69732552253,136800.0,82080.0,54088.0,40621.28,5000.0,684.0,684.0,0.0,0.0,0.0,0.6,0.6,0.6548148148148148,53.0
S1_Late_one_factory,38,23720.705116474877,137000.0,82200.0,54170.0,40687.7,5000.0,685.0,685.0,0.0,0.0,0.0,0.6,0.6,0.6559259259259259,55.0
S1_Late_one_factory,39,23471.319969308344,138200.0,82920.0,54662.0,41086.22,5000.0,691.0,691.0,0.0,0.0,0.0,0.6,0.6,0.6585185185185185,39.0
S1_Late_one_factory,40,23595.854115943657,151800.0,91080.0,60238.0,45602.780000000006,5000.0,763.0,759.0,4.0,0.0,0.0,0.6,0.6,0.7100000000000001,94.0
S1_Late_one_factory,41,23711.021400673977,134400.0,80640.0,53104.0,39824.24,5000.0,672.0,672.0,0.0,0.0,0.0,0.6,0.6,0.6448148148148148,7.0
S1_Late_one_factory,42,23185.49370172802,150000.0,90000.0,59500.0,45005.00000000001,5000.0,774.0,750.0,24.0,0.0,0.0070921985815602835,0.6,0.6,0.7,110.0
S1_Late_one_factory,43,24624.305887164483,152800.0,91680.0,60648.0,45934.88,5000.0,764.0,764.0,0.0,0.0,0.0,0.6,0.6,0.7203703703703703,90.0
S1_Late_one_factory,44,23689.953653461198,138400.0,83040.0,54744.0,41152.64,5000.0,692.0,692.0,0.0,0.0,0.0,0.6,0.6,0.6607407407407407,42.0
S1_Late_one_factory,45,24504.83859287882,150800.0,90480.0,59828.0,45270.68,5000.0,754.0,754.0,0.0,0.0,0.0,0.6,0.6,0.7122222222222222,90.0
S1_Late_one_factory,46,24684.03953430731,142200.0,85320.0,56302.0,42414.62,5000.0,711.0,711.0,0.0,0.0,0.0,0.6,0.6,0.6814814814814815,35.0
S1_Late_one_factory,47,23516.078982187166,134800.0,80880.0,53268.0,39957.08,5000.0,674.0,674.0,0.0,0.0,0.0,0.6,0.6,0.6451851851851852,24.0
S1_Late_one_factory,48,24325.637651450328,136400.0,81840.0,53924.0,40440.94,5000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.6577777777777778,46.0
S1_Late_one_factory,49,24504.83859287882,155000.0,93000.0,61550.0,46665.50000000001,5000.0,785.0,775.0,10.0,0.0,0.018315018315018316,0.6,0.6,0.7277777777777777,98.0
S1_Late_one_factory,50,23392.268687658863,142600.0,85560.0,56466.0,42547.46,5000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6744444444444444,63.0
S1_Late_one_factory,51,23574.771586128896,139800.0,83880.0,55318.0,41617.579999999994,5000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.6648148148148149,51.0
S1_Late_one_factory,52,24564.57224002165,155200.0,93120.0,61632.0,46731.920000000006,5000.0,833.0,776.0,57.0,0.0,0.04903677758318739,0.6,0.6,0.7288888888888889,119.0
S1_Late_one_factory,53,21391.951683722364,120800.0,72480.0,47528.0,35260.17999999999,5000.0,604.0,604.0,0.0,0.0,0.0,0.6,0.6,0.5855555555555555,4.0
S1_Late_one_factory,54,23490.185983043884,141600.0,84960.0,56056.0,42215.35999999999,5000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.6711111111111111,55.0
S1_Late_one_factory,55,23695.11582049823,139800.0,83880.0,55318.0,41617.579999999994,5000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.6662962962962964,44.0
S1_Late_one_factory,56,24684.03953430731,145800.0,87480.0,57778.0,43610.18,5000.0,729.0,729.0,0.0,0.0,0.0,0.6,0.6,0.6948148148148149,53.0
S1_Late_one_factory,57,23814.58311478389,135000.0,81000.0,53350.0,40007.16,5000.0,675.0,675.0,0.0,0.0,0.0,0.6,0.6,0.6492592592592593,28.0
S1_Late_one_factory,58,24013.03065430108,143800.0,86280.0,56958.0,42945.98,5000.0,719.0,719.0,0.0,0.0,0.0,0.6,0.6,0.6829629629629629,61.0
S1_Late_one_factory,59,24263.718398062043,142200.0,85320.0,56302.0,42414.619999999995,5000.0,711.0,711.0,0.0,0.0,0.0,0.6,0.6,0.6785185185185186,33.0
S1_Late_one_factory,60,23575.64852621257,151600.0,90960.0,60156.0,45536.36,5000.0,760.0,758.0,2.0,0.0,0.0037593984962406013,0.6,0.6,0.7092592592592593,92.0
S1_Late_one_factory,61,24086.70306287901,148200.0,88920.0,58762.0,44407.22,5000.0,752.0,741.0,11.0,0.0,0.021956087824351298,0.6,0.6,0.7,81.0
S1_Late_one_factory,62,24001.32245886964,153200.0,91920.0,60812.0,46067.72000000001,5000.0,789.0,766.0,23.0,0.0,0.03935599284436494,0.6,0.6,0.7177777777777777,101.0
S1_Late_one_factory,63,23881.85516458398,135800.0,81480.0,53678.0,40289.18,5000.0,679.0,679.0,0.0,0.0,0.0,0.6,0.6,0.6525925925925926,24.0
S1_Late_one_factory,64,21104.419174986157,118800.0,71280.0,46708.0,34595.979999999996,5000.0,594.0,594.0,0.0,0.0,0.0,0.6,0.6,0.577037037037037,10.0
S1_Late_one_factory,65,22278.17577817258,127000.0,76200.0,50070.0,37319.2,5000.0,635.0,635.0,0.0,0.0,0.0,0.6,0.6,0.6096296296296297,10.0
S1_Late_one_factory,66,24210.595071767842,154000.0,92400.0,61140.0,46333.4,5000.0,802.0,770.0,32.0,0.0,0.04308797127468582,0.6,0.6,0.7222222222222221,106.0
S1_Late_one_factory,67,22855.35667005812,137400.0,82440.0,54334.0,40820.54,5000.0,687.0,687.0,0.0,0.0,0.0,0.6,0.6,0.6511111111111112,51.0
S1_Late_one_factory,68,23329.928161336247,134200.0,80520.0,53022.0,39757.81999999999,5000.0,671.0,671.0,0.0,0.0,0.0,0.6,0.6,0.6425925925925926,40.0
S1_Late_one_factory,69,24099.977206688527,137600.0,82560.0,54416.0,40886.96,5000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.6607407407407407,56.0
S1_Late_one_factory,70,23754.849467641063,136400.0,81840.0,53924.0,40488.439999999995,5000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.654074074074074,53.0
S1_Late_one_factory,71,24146.436710021837,141800.0,85080.0,56138.0,42281.78,5000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.6766666666666666,61.0
S1_Late_one_factory,72,24564.57224002165,145000.0,87000.0,57450.0,43344.5,5000.0,725.0,725.0,0.0,0.0,0.0,0.6,0.6,0.6911111111111111,46.0
S1_Late_one_factory,73,22702.94927172964,143000.0,85800.0,56630.0,42680.3,5000.0,715.0,715.0,0.0,0.0,0.0,0.6,0.6,0.6699999999999999,67.0
S1_Late_one_factory,74,24206.17035716467,150600.0,90360.0,59746.0,45204.259999999995,5000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.7096296296296297,80.0
S1_Late_one_factory,75,22968.14092772724,127400.0,76440.0,50234.0,37452.03999999999,5000.0,637.0,637.0,0.0,0.0,0.0,0.6,0.6,0.621851851851852,12.0
S1_Late_one_factory,76,24086.70306287901,141200.0,84720.0,55892.0,42082.52,5000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.6740740740740742,57.0
S1_Late_one_factory,77,23023.58477190017,129000.0,77400.0,50890.0,37983.4,5000.0,645.0,645.0,0.0,0.0,0.0,0.6,0.6,0.6251851851851852,23.0
S1_Late_one_factory,78,23681.841676688717,141800.0,85080.0,56138.0,42281.77999999999,5000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.6737037037037037,38.0
S1_Late_one_factory,79,23511.490164466566,148000.0,88800.0,58680.0,44340.8,5000.0,740.0,740.0,0.0,0.0,0.0,0.6,0.6,0.6955555555555556,81.0
S1_Late_one_factory,80,24146.436710021837,143400.0,86040.0,56794.0,42813.13999999999,5000.0,717.0,717.0,0.0,0.0,0.0,0.6,0.6,0.6825925925925926,57.0
S1_Late_one_factory,81,22766.21967825121,131600.0,78960.0,51956.0,38894.36,5000.0,658.0,658.0,0.0,0.0,0.0,0.6,0.6,0.6281481481481481,27.0
S1_Late_one_factory,82,23380.795519363408,139400.0,83640.0,55154.0,41484.740000000005,5000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.6622222222222223,33.0
S1_Late_one_factory,83,24624.305887164483,155400.0,93240.0,61714.0,46798.340000000004,5000.0,791.0,777.0,14.0,0.0,0.01348747591522158,0.6,0.6,0.73,97.0
S1_Late_one_factory,84,24743.773181450142,141600.0,84960.0,56056.0,42215.36000000001,5000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.6796296296296297,65.0
S1_Late_one_factory,85,21914.868216156417,131800.0,79080.0,52038.0,38960.780000000006,5000.0,659.0,659.0,0.0,0.0,0.0,0.6,0.6,0.6237037037037036,41.0
S1_Late_one_factory,86,24385.371298593163,146200.0,87720.0,57942.0,43743.02,5000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.6944444444444444,67.0
S1_Late_one_factory,87,24445.10494573599,150800.0,90480.0,59828.0,45270.67999999999,5000.0,754.0,754.0,0.0,0.0,0.0,0.6,0.6,0.711851851851852,70.0
S1_Late_one_factory,88,22936.39141684657,126200.0,75720.0,49742.0,37053.520000000004,5000.0,631.0,631.0,0.0,0.0,0.0,0.6,0.6,0.6214814814814815,12.0
S1_Late_one_factory,89,24270.32871891067,139800.0,83880.0,55318.0,41617.58,5000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.6699999999999999,55.0
S1_Late_one_factory,90,21148.48990210128,124000.0,74400.0,48840.0,36322.899999999994,5000.0,620.0,620.0,0.0,0.0,0.0,0.6,0.6,0.59,44.0
S1_Late_one_factory,91,24189.045072867208,149000.0,89400.0,59090.0,44672.899999999994,5000.0,745.0,745.0,0.0,0.0,0.0,0.6,0.6,0.7033333333333333,66.0
S1_Late_one_factory,92,23997.22550090374,142600.0,85560.0,56466.0,42547.46000000001,5000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.6785185185185185,45.0
S1_Late_one_factory,93,24393.892971162233,154600.0,92760.0,61386.0,46532.66,5000.0,859.0,773.0,86.0,0.0,0.11631663974151858,0.6,0.6,0.7255555555555555,120.0
S1_Late_one_factory,94,23246.25681493422,150000.0,90000.0,59500.0,45005.00000000001,5000.0,755.0,750.0,5.0,0.0,0.0,0.6,0.6,0.7,95.0
S1_Late_one_factory,95,23313.896635556375,135600.0,81360.0,53596.0,40222.76,5000.0,678.0,678.0,0.0,0.0,0.0,0.6,0.6,0.6477777777777778,27.0
S1_Late_one_factory,96,24445.10494573599,144400.0,86640.0,57204.0,43145.24,5000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.6881481481481482,38.0
S1_Late_one_factory,97,22808.13335632352,130000.0,78000.0,51300.0,38315.5,5000.0,650.0,650.0,0.0,0.0,0.0,0.6,0.6,0.6248148148148148,52.0
S1_Late_one_factory,98,23069.888563071065,134000.0,80400.0,52940.0,39691.4,5000.0,670.0,670.0,0.0,0.0,0.0,0.6,0.6,0.6396296296296295,29.0
S1_Late_one_factory,99,23625.478584550423,129600.0,77760.0,51136.0,38182.659999999996,5000.0,648.0,648.0,0.0,0.0,0.0,0.6,0.6,0.6333333333333333,24.0
S1_Late_one_factory,100,24215.019786371013,145200.0,87120.0,57532.0,43410.91999999999,5000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.6896296296296297,55.0
S1_Late_one_factory,101,24684.03953430731,140200.0,84120.0,55482.0,41750.42,5000.0,701.0,701.0,0.0,0.0,0.0,0.6,0.6,0.674074074074074,34.0
S1_Late_one_factory,102,24061.056106012467,153400.0,92040.0,60894.0,46134.14000000001,5000.0,769.0,767.0,2.0,0.0,0.0,0.6,0.6,0.7188888888888889,92.0
S1_Late_one_factory,103,24086.70306287901,152600.0,91560.0,60566.0,45868.46,5000.0,791.0,763.0,28.0,0.0,0.05128205128205128,0.6,0.6,0.7162962962962963,96.0
S1_Late_one_factory,104,23754.849467641063,143000.0,85800.0,56630.0,42680.299999999996,5000.0,715.0,715.0,0.0,0.0,0.0,0.6,0.6,0.6785185185185185,76.0
S1_Late_one_factory,105,23036.692188406512,149200.0,89520.0,59172.0,44739.32,5000.0,758.0,746.0,12.0,0.0,0.02181818181818182,0.6,0.6,0.6962962962962963,95.0
S1_Late_one_factory,106,24210.595071767842,151000.0,90600.0,59910.0,45337.1,5000.0,763.0,755.0,8.0,0.0,0.015122873345935728,0.6,0.6,0.711111111111111,98.0
S1_Late_one_factory,107,21778.500265081686,120400.0,72240.0,47364.0,35127.34,5000.0,602.0,602.0,0.0,0.0,0.0,0.6,0.6,0.5892592592592593,21.0
S1_Late_one_factory,108,24449.52966033916,154800.0,92880.0,61468.0,46599.08,5000.0,795.0,774.0,21.0,0.0,0.02146690518783542,0.6,0.6,0.7266666666666667,102.0
S1_Late_one_factory,109,24684.03953430731,148600.0,89160.0,58926.0,44540.06,5000.0,743.0,743.0,0.0,0.0,0.0,0.6,0.6,0.7051851851851851,90.0
S1_Late_one_factory,110,23407.126340928837,130200.0,78120.0,51382.0,38381.92,5000.0,651.0,651.0,0.0,0.0,0.0,0.6,0.6,0.6329629629629631,27.0
S1_Late_one_factory,111,23791.904826268143,133000.0,79800.0,52530.0,39311.8,5000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.6422222222222224,31.0
S1_Late_one_factory,112,24504.83859287882,147000.0,88200.0,58270.0,44008.7,5000.0,735.0,735.0,0.0,0.0,0.0,0.6,0.6,0.6981481481481481,57.0
S1_Late_one_factory,113,23749.127102016864,136800.0,82080.0,54088.0,40621.28,5000.0,684.0,684.0,0.0,0.0,0.0,0.6,0.6,0.6551851851851852,27.0
S1_Late_one_factory,114,24249.434233284577,140400.0,84240.0,55564.0,41816.84,5000.0,702.0,702.0,0.0,0.0,0.0,0.6,0.6,0.6718518518518517,32.0
S1_Late_one_factory,115,24624.305887164483,152200.0,91320.0,60402.0,45735.619999999995,5000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.7181481481481481,74.0
S1_Late_one_factory,116,24803.506828592974,147600.0,88560.0,58516.0,44207.96,5000.0,738.0,738.0,0.0,0.0,0.0,0.6,0.6,0.7022222222222222,72.0
S1_Late_one_factory,117,23715.32141022932,147800.0,88680.0,58598.0,44274.37999999999,5000.0,739.0,739.0,0.0,0.0,0.0,0.6,0.6,0.695925925925926,68.0
S1_Late_one_factory,118,23000.453274505227,133000.0,79800.0,52530.0,39359.3,5000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.6362962962962962,34.0
S1_Late_one_factory,119,22404.81791957994,128800.0,77280.0,50808.0,37916.98,5000.0,644.0,644.0,0.0,0.0,0.0,0.6,0.6,0.617037037037037,17.0
S1_Late_one_factory,120,24624.305887164483,152200.0,91320.0,60402.0,45735.619999999995,5000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.7181481481481481,82.0
S1_Late_one_factory,121,23595.854115943657,151800.0,91080.0,60238.0,45602.780000000006,5000.0,774.0,759.0,15.0,0.0,0.0018018018018018018,0.6,0.6,0.7100000000000001,104.0
S1_Late_one_factory,122,23435.286746300815,146000.0,87600.0,57860.0,43676.59999999999,5000.0,749.0,730.0,19.0,0.0,0.035849056603773584,0.6,0.6,0.6874074074074074,109.0
S1_Late_one_factory,123,23876.870251393644,149600.0,89760.0,59336.0,44872.16,5000.0,748.0,748.0,0.0,0.0,0.0,0.6,0.6,0.7037037037037038,75.0
S1_Late_one_factory,124,24445.10494573599,154800.0,92880.0,61468.0,46599.08,5000.0,825.0,774.0,51.0,0.0,0.0657439446366782,0.6,0.6,0.7266666666666667,119.0
S1_Late_one_factory,125,23699.540535101405,144400.0,86640.0,57204.0,43145.24,5000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.6833333333333333,51.0
S1_Late_one_factory,126,24684.03953430731,152400.0,91440.0,60484.0,45802.03999999999,5000.0,762.0,762.0,0.0,0.0,0.0,0.6,0.6,0.7192592592592593,87.0
S1_Late_one_factory,127,24504.83859287882,155000.0,93000.0,61550.0,46665.50000000001,5000.0,864.0,775.0,89.0,0.0,0.13628899835796388,0.6,0.6,0.7277777777777777,111.0
S1_Late_one_factory,128,22946.61677404659,145200.0,87120.0,57532.0,43410.92,5000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.6811111111111111,82.0
S1_Late_one_factory,129,22813.187664961686,125600.0,75360.0,49496.0,36854.26,5000.0,628.0,628.0,0.0,0.0,0.0,0.6,0.6,0.6177777777777779,19.0
S1_Late_one_factory,130,24043.62734334716,151200.0,90720.0,59992.0,45403.520000000004,5000.0,756.0,756.0,0.0,0.0,0.0,0.6,0.6,0.7103703703703703,80.0
S1_Late_one_factory,131,23862.55697517275,138200.0,82920.0,54662.0,41086.22,5000.0,691.0,691.0,0.0,0.0,0.0,0.6,0.6,0.6611111111111111,39.0
S1_Late_one_factory,132,24624.305887164483,146800.0,88080.0,58188.0,43942.28,5000.0,734.0,734.0,0.0,0.0,0.0,0.6,0.6,0.6981481481481481,90.0
